62669,NSR:Quay:66228,1,2,NSR:PlaceEquipment:10528,NSR:PlaceEquipment:10528,2,1,NSR:GeneralSign:12515,NSR:GeneralSign:12515,2,1
62671,NSR:Quay:66226,1,2,NSR:PlaceEquipment:10530,NSR:PlaceEquipment:10530,2,1,NSR:GeneralSign:12517,NSR:GeneralSign:12517,2,1
107398,NSR:Quay:21651,2,3,NSR:PlaceEquipment:16054,NSR:PlaceEquipment:16054,3,1,NSR:ShelterEquipment:3416,NSR:ShelterEquipment:3416,2,1
107343,NSR:Quay:25198,2,3,NSR:PlaceEquipment:16002,NSR:PlaceEquipment:16002,2,1,NSR:GeneralSign:18460,NSR:GeneralSign:18460,2,1
107479,NSR:Quay:21914,2,3,NSR:PlaceEquipment:16106,NSR:PlaceEquipment:16106,2,1,NSR:ShelterEquipment:3444,NSR:ShelterEquipment:3444,2,3
107436,NSR:Quay:20172,2,3,NSR:PlaceEquipment:16072,NSR:PlaceEquipment:16072,2,1,NSR:GeneralSign:18543,NSR:GeneralSign:18543,2,1
107437,NSR:Quay:20171,2,3,NSR:PlaceEquipment:16073,NSR:PlaceEquipment:16073,1,2,NSR:GeneralSign:18544,NSR:GeneralSign:18544,2,1
137513,NSR:Quay:100202,2,3,NSR:PlaceEquipment:42258,NSR:PlaceEquipment:42258,2,3,NSR:GeneralSign:42250,NSR:GeneralSign:42250,3,2
137490,NSR:Quay:100200,2,3,NSR:PlaceEquipment:42256,NSR:PlaceEquipment:42256,2,1,NSR:GeneralSign:42248,NSR:GeneralSign:42248,3,2
135886,NSR:Quay:64948,2,3,NSR:PlaceEquipment:9688,NSR:PlaceEquipment:9688,4,2,NSR:GeneralSign:11698,NSR:GeneralSign:11698,4,3
135289,NSR:Quay:100118,2,3,NSR:PlaceEquipment:42015,NSR:PlaceEquipment:42015,2,1,NSR:ShelterEquipment:22879,NSR:ShelterEquipment:22879,1,2
135287,NSR:Quay:100116,2,3,NSR:PlaceEquipment:42013,NSR:PlaceEquipment:42013,3,2,NSR:ShelterEquipment:22877,NSR:ShelterEquipment:22877,3,1
135285,NSR:Quay:100117,2,3,NSR:PlaceEquipment:42014,NSR:PlaceEquipment:42014,2,1,NSR:ShelterEquipment:22878,NSR:ShelterEquipment:22878,3,1
